(401, 0.001816966582385425)
(402, 0.001816966582385425)
(403, 0.001816966582385425)
(404, 0.001816966582385425)
(405, 0.001816966582385425)
(406, 0.001816966582385425)
(407, 0.001816966582385425)
(408, 0.001818734966399798)
(409, 0.001818734966399798)
(410, 0.001818734966399798)
(411, 0.001818734966399798)
(412, 0.001818734966399798)
(413, 0.001818734966399798)
(414, 0.001818734966399798)
(415, 0.001818734966399798)
(416, 0.001818734966399798)
(417, 0.001818734966399798)
(418, 0.001818734966399798)
(419, 0.001818734966399798)
(420, 0.001818734966399798)
(421, 0.001818734966399798)
(422, 0.001818734966399798)
(423, 0.001818734966399798)
(424, 0.001818734966399798)
(425, 0.001818734966399798)
(426, 0.001818734966399798)
(427, 0.001818734966399798)
(428, 0.001818734966399798)
(429, 0.001818734966399798)
(430, 0.001818734966399798)
(431, 0.001818734966399798)
(432, 0.001818734966399798)
(433, 0.001818734966399798)
(434, 0.001818734966399798)
(435, 0.001818734966399798)
(436, 0.001818734966399798)
(437, 0.001818734966399798)
(438, 0.001818734966399798)
(439, 0.001818734966399798)
(440, 0.001818734966399798)
(441, 0.001818734966399798)
(442, 0.001818734966399798)
(443, 0.001818734966399798)
(444, 0.001818734966399798)
(445, 0.001818734966399798)
(446, 0.001818734966399798)
(447, 0.001818734966399798)
(448, 0.001818734966399798)
(449, 0.001818734966399798)
(450, 0.001818734966399798)
(451, 0.001818734966399798)
(452, 0.001818734966399798)
(453, 0.001818734966399798)
(454, 0.001818734966399798)
(455, 0.001818734966399798)
(456, 0.001818734966399798)
(457, 0.001818734966399798)
(458, 0.001818734966399798)
(459, 0.001818734966399798)
(460, 0.001818734966399798)
(461, 0.001818734966399798)
(462, 0.001818734966399798)
(463, 0.001818734966399798)
(464, 0.001818734966399798)
(465, 0.001818734966399798)
(466, 0.001818734966399798)
(467, 0.001818734966399798)
(468, 0.001818734966399798)
(469, 0.001818734966399798)
(470, 0.001818734966399798)
(471, 0.001818734966399798)
(472, 0.001818734966399798)
(473, 0.001818734966399798)
(474, 0.001818734966399798)
(475, 0.0018191126669869725)
(476, 0.0018191126669869725)
(477, 0.0018191126669869725)
(478, 0.0018191126669869725)
(479, 0.0018191126669869725)
(480, 0.0018191126669869725)
(481, 0.0018191126669869725)
(482, 0.0018191126669869725)
(483, 0.0018191126669869725)
(484, 0.0018191126669869725)
(485, 0.0018191126669869725)
(486, 0.0018191126669869725)
(487, 0.0018191126669869725)
(488, 0.0018191126669869725)
(489, 0.0018191126669869725)
(490, 0.0018191126669869725)
(491, 0.0018191126669869725)
(492, 0.0018191126669869725)
(493, 0.0018191126669869725)
(494, 0.0018191126669869725)
(495, 0.0018191126669869725)
(496, 0.0018191126669869725)
(497, 0.0018191126669869725)
(498, 0.0018191126669869725)
(499, 0.0018191126669869725)
(500, 0.0018191126669869725)
(501, 0.0018191126669869725)
(502, 0.0018191126669869725)
(503, 0.0018191126669869725)
(504, 0.0018191126669869725)
(505, 0.0018191126669869725)
(506, 0.0018191126669869725)
(507, 0.0018191126669869725)
(508, 0.0018191126669869725)
(509, 0.0018191126669869725)
(510, 0.0018191126669869725)
(511, 0.0018191126669869725)
(512, 0.0018191126669869725)
(513, 0.0018191126669869725)
(514, 0.0018191126669869725)
(515, 0.0018191126669869725)
(516, 0.0018191126669869725)
(517, 0.0018191126669869725)
(518, 0.0018191126669869725)
(519, 0.0018191126669869725)
(520, 0.0018191126669869725)
(521, 0.0018191126669869725)
(522, 0.0018191126669869725)
(523, 0.0018191126669869725)
(524, 0.0018191126669869725)
(525, 0.0018191126669869725)
(526, 0.0018191126669869725)
(527, 0.0018191126669869725)
(528, 0.0018191126669869725)
(529, 0.0018191126669869725)
(530, 0.0018191126669869725)
(531, 0.0018191126669869725)
(532, 0.0018191126669869725)
(533, 0.0018191126669869725)
(534, 0.0018191126669869725)
(535, 0.0018191126669869725)
(536, 0.0018191126669869725)
(537, 0.0018191126669869725)
(538, 0.0018191126669869725)
(539, 0.0018191126669869725)
(540, 0.0018191126669869725)
(541, 0.0018191126669869725)
(542, 0.0018191126669869725)
(543, 0.0018191126669869725)
(544, 0.0018191126669869725)
(545, 0.0018191126669869725)
(546, 0.0018191126669869725)
(547, 0.0018191126669869725)
(548, 0.0018191126669869725)
(549, 0.0018191126669869725)
(550, 0.0018191126669869725)
(551, 0.0018191126669869725)
(552, 0.0018191126669869725)
(553, 0.0018191126669869725)
(554, 0.0018191126669869725)
(555, 0.0018191126669869725)
(556, 0.0018191126669869725)
(557, 0.0018191126669869725)
(558, 0.0018191126669869725)
(559, 0.0018191126669869725)
(560, 0.0018191126669869725)
(561, 0.0018191126669869725)
(562, 0.0018191126669869725)
(563, 0.0018191126669869725)
(564, 0.0018191126669869725)
(565, 0.0018191126669869725)
(566, 0.0018191126669869725)
(567, 0.0018191126669869725)
(568, 0.0018191126669869725)
(569, 0.0018191126669869725)
(570, 0.0018191126669869725)
(571, 0.0018191126669869725)
(572, 0.0018191126669869725)
(573, 0.0018191126669869725)
(574, 0.0018191126669869725)
(575, 0.0018191126669869725)
(576, 0.0018191126669869725)
(577, 0.0018191126669869725)
(578, 0.0018191126669869725)
(579, 0.0018191126669869725)
(580, 0.0018191126669869725)
(581, 0.0018191126669869725)
(582, 0.0018191126669869725)
(583, 0.0018191126669869725)
(584, 0.0018191126669869725)
(585, 0.0018191126669869725)
(586, 0.0018191126669869725)
(587, 0.0018191126669869725)
(588, 0.0018191126669869725)
(589, 0.0018191126669869725)
(590, 0.0018191126669869725)
(591, 0.0018191126669869725)
(592, 0.0018191126669869725)
(593, 0.0018191126669869725)
(594, 0.0018191126669869725)
(595, 0.0018191126669869725)
(596, 0.0018191126669869725)
(597, 0.0018191126669869725)
(598, 0.0018191126669869725)
(599, 0.0018191126669869725)
(600, 0.0018191126669869725)
(601, 0.0018191126669869725)
(602, 0.0018191126669869725)
(603, 0.0018191126669869725)
(604, 0.0018191126669869725)
(605, 0.0018191126669869725)
(606, 0.0018191126669869725)
(607, 0.0018191126669869725)
(608, 0.0018191126669869725)
(609, 0.0018191126669869725)
(610, 0.0018191126669869725)
(611, 0.0018191126669869725)
(612, 0.0018191126669869725)
(613, 0.0018191126669869725)
(614, 0.0018191126669869725)
(615, 0.0018191126669869725)
(616, 0.0018191126669869725)
(617, 0.0018191126669869725)
(618, 0.0018191126669869725)
(619, 0.0018191126669869725)
(620, 0.0018191126669869725)
(621, 0.0018191126669869725)
(622, 0.0018191126669869725)
(623, 0.0018191126669869725)
(624, 0.0018191126669869725)
(625, 0.0018191126669869725)
(626, 0.0018191126669869725)
(627, 0.0018191126669869725)
(628, 0.0018191126669869725)
(629, 0.0018191126669869725)
(630, 0.0018191126669869725)
(631, 0.0018191126669869725)
(632, 0.0018191126669869725)
(633, 0.0018191126669869725)
(634, 0.0018191126669869725)
(635, 0.0018191126669869725)
(636, 0.0018191126669869725)
(637, 0.0018191126669869725)
(638, 0.0018191126669869725)
(639, 0.0018191126669869725)
(640, 0.0018191126669869725)
(641, 0.0018191126669869725)
(642, 0.0018191126669869725)
(643, 0.0018191126669869725)
(644, 0.0018191126669869725)
(645, 0.0018191126669869725)
(646, 0.0018191126669869725)
(647, 0.0018191126669869725)
(648, 0.0018191126669869725)
(649, 0.0018191126669869725)
(650, 0.0018191126669869725)
(651, 0.0018191126669869725)
(652, 0.0018191126669869725)
(653, 0.0018191126669869725)
(654, 0.0018191126669869725)
(655, 0.0018191126669869725)
(656, 0.0018191126669869725)
(657, 0.0018191126669869725)
(658, 0.0018191126669869725)
(659, 0.0018191126669869725)
(660, 0.0018191126669869725)
(661, 0.0018191126669869725)
(662, 0.0018191126669869725)
(663, 0.0018191126669869725)
(664, 0.0018191126669869725)
(665, 0.0018191126669869725)
(666, 0.0018191126669869725)
(667, 0.0018191126669869725)
(668, 0.0018191126669869725)
(669, 0.0018191126669869725)
(670, 0.0018191126669869725)
(671, 0.0018191126669869725)
(672, 0.0018191126669869725)
(673, 0.0018191126669869725)
(674, 0.0018191126669869725)
(675, 0.0018191126669869725)
(676, 0.0018191126669869725)
(677, 0.0018191126669869725)
(678, 0.0018191126669869725)
(679, 0.0018191126669869725)
(680, 0.0018191126669869725)
(681, 0.0018191126669869725)
(682, 0.0018191126669869725)
(683, 0.0018191126669869725)
(684, 0.0018191126669869725)
(685, 0.0018191126669869725)
(686, 0.0018191126669869725)
(687, 0.0018191126669869725)
(688, 0.0018191126669869725)
(689, 0.0018191126669869725)
(690, 0.0018191126669869725)
(691, 0.0018191126669869725)
(692, 0.0018191126669869725)
(693, 0.0018191126669869725)
(694, 0.0018191126669869725)
(695, 0.0018191126669869725)
(696, 0.0018191126669869725)
(697, 0.0018191126669869725)
(698, 0.0018191126669869725)
(699, 0.0018191126669869725)
(700, 0.0018191126669869725)
(701, 0.0018191126669869725)
(702, 0.0018191126669869725)
(703, 0.0018191126669869725)
(704, 0.0018191126669869725)
(705, 0.0018191126669869725)
(706, 0.0018191126669869725)
(707, 0.0018191126669869725)
(708, 0.0018191126669869725)
(709, 0.0018191126669869725)
(710, 0.0018191126669869725)
(711, 0.0018191126669869725)
(712, 0.0018191126669869725)
(713, 0.0018191126669869725)
(714, 0.0018191126669869725)
(715, 0.0018191126669869725)
(716, 0.0018191126669869725)
(717, 0.0018191126669869725)
(718, 0.0018191126669869725)
(719, 0.0018191126669869725)
(720, 0.0018191126669869725)
(721, 0.0018191126669869725)
(722, 0.0018191126669869725)
(723, 0.0018191126669869725)
(724, 0.0018191126669869725)
(725, 0.0018191126669869725)
(726, 0.0018191126669869725)
(727, 0.0018191126669869725)
(728, 0.0018191126669869725)
(729, 0.0018191126669869725)
(730, 0.0018191126669869725)
(731, 0.0018191126669869725)
(732, 0.0018191126669869725)
(733, 0.0018191126669869725)
(734, 0.0018191126669869725)
(735, 0.0018191126669869725)
(736, 0.0018191126669869725)
(737, 0.0018191126669869725)
(738, 0.0018191126669869725)
(739, 0.0018191126669869725)
(740, 0.0018191126669869725)
(741, 0.0018191126669869725)
(742, 0.0018191126669869725)
(743, 0.0018191126669869725)
(744, 0.0018191126669869725)
(745, 0.0018191126669869725)
(746, 0.0018191126669869725)
(747, 0.0018191126669869725)
(748, 0.0018191126669869725)
(749, 0.0018191126669869725)
(750, 0.0018191126669869725)
(751, 0.0018191126669869725)
(752, 0.0018191126669869725)
(753, 0.0018191126669869725)
(754, 0.0018191126669869725)
(755, 0.0018191126669869725)
(756, 0.0018191126669869725)
(757, 0.0018191126669869725)
(758, 0.0018191126669869725)
(759, 0.0018191126669869725)
(760, 0.0018191126669869725)
(761, 0.0018191126669869725)
(762, 0.0018191126669869725)
(763, 0.0018191126669869725)
(764, 0.0018191126669869725)
(765, 0.0018191126669869725)
(766, 0.0018191126669869725)
(767, 0.0018191126669869725)
(768, 0.0018191126669869725)
(769, 0.0018191126669869725)
(770, 0.0018191126669869725)
(771, 0.0018191126669869725)
(772, 0.0018191126669869725)
(773, 0.0018191126669869725)
(774, 0.0018191126669869725)
(775, 0.0018191126669869725)
(776, 0.0018191126669869725)
(777, 0.0018191126669869725)
(778, 0.0018191126669869725)
(779, 0.0018191126669869725)
(780, 0.0018191126669869725)
(781, 0.0018191126669869725)
(782, 0.0018191126669869725)
(783, 0.0018191126669869725)
(784, 0.0018191126669869725)
(785, 0.0018191126669869725)
(786, 0.0018191126669869725)
(787, 0.0018191126669869725)
(788, 0.0018191126669869725)
(789, 0.0018191126669869725)
(790, 0.0018191126669869725)
(791, 0.0018191126669869725)
(792, 0.0018191126669869725)
(793, 0.0018191126669869725)
(794, 0.0018191126669869725)
(795, 0.0018191126669869725)
(796, 0.0018191126669869725)
(797, 0.0018191126669869725)
(798, 0.0018191126669869725)
(799, 0.0018191126669869725)
(800, 0.0018191126669869725)
(801, 0.0018191126669869725)
(802, 0.0018191126669869725)
(803, 0.0018191126669869725)
(804, 0.0018191126669869725)
(805, 0.0018191126669869725)
(806, 0.0018191126669869725)
(807, 0.0018191126669869725)
(808, 0.0018191126669869725)
(809, 0.0018191126669869725)
(810, 0.0018191126669869725)
(811, 0.0018191126669869725)
(812, 0.0018191126669869725)
(813, 0.0018191126669869725)
(814, 0.0018191126669869725)
(815, 0.0018191126669869725)
(816, 0.0018191126669869725)
(817, 0.0018191126669869725)
(818, 0.0018191126669869725)
(819, 0.0018191126669869725)
(820, 0.0018191126669869725)
(821, 0.0018191126669869725)
(822, 0.0018191126669869725)
(823, 0.0018191126669869725)
(824, 0.0018191126669869725)
(825, 0.0018191126669869725)
(826, 0.0018191126669869725)
(827, 0.0018191126669869725)
(828, 0.0018191126669869725)
(829, 0.0018191126669869725)
(830, 0.0018191126669869725)
(831, 0.0018191126669869725)
(832, 0.0018191126669869725)
(833, 0.0018191126669869725)
(834, 0.0018191126669869725)
(835, 0.0018191126669869725)
(836, 0.0018191126669869725)
(837, 0.0018191126669869725)
(838, 0.0018191126669869725)
(839, 0.0018191126669869725)
(840, 0.0018191126669869725)
(841, 0.0018191126669869725)
(842, 0.0018191126669869725)
(843, 0.0018191126669869725)
(844, 0.0018191126669869725)
(845, 0.0018191126669869725)
(846, 0.0018191126669869725)
(847, 0.0018191126669869725)
(848, 0.0018191126669869725)
(849, 0.0018191126669869725)
(850, 0.0018191126669869725)
(851, 0.0018191126669869725)
(852, 0.0018191126669869725)
(853, 0.0018191126669869725)
(854, 0.0018191126669869725)
(855, 0.0018191126669869725)
(856, 0.0018191126669869725)
(857, 0.0018191126669869725)
(858, 0.0018191126669869725)
(859, 0.0018191126669869725)
(860, 0.0018191126669869725)
(861, 0.0018191126669869725)
(862, 0.0018191126669869725)
(863, 0.0018191126669869725)
(864, 0.0018191126669869725)
(865, 0.0018191126669869725)
(866, 0.0018191126669869725)
(867, 0.0018191126669869725)
(868, 0.0018191126669869725)
(869, 0.0018191126669869725)
(870, 0.0018191126669869725)
(871, 0.0018191126669869725)
(872, 0.0018191126669869725)
(873, 0.0018191126669869725)
(874, 0.0018191126669869725)
(875, 0.0018191126669869725)
(876, 0.0018191126669869725)
(877, 0.0018191126669869725)
(878, 0.0018191126669869725)
(879, 0.0018191126669869725)
(880, 0.0018191126669869725)
(881, 0.0018191126669869725)
(882, 0.0018191126669869725)
(883, 0.0018191126669869725)
(884, 0.0018191126669869725)
(885, 0.0018191126669869725)
(886, 0.0018191126669869725)
(887, 0.0018191126669869725)
(888, 0.0018191126669869725)
(889, 0.0018191126669869725)
(890, 0.0018191126669869725)
(891, 0.0018191126669869725)
(892, 0.0018191126669869725)
(893, 0.0018191126669869725)
(894, 0.0018191126669869725)
(895, 0.0018191126669869725)
(896, 0.0018191126669869725)
(897, 0.0018191126669869725)
(898, 0.0018191126669869725)
(899, 0.0018191126669869725)
(900, 0.0018191126669869725)
(901, 0.0018191126669869725)
(902, 0.0018191126669869725)
(903, 0.0018191126669869725)
(904, 0.0018191126669869725)
(905, 0.0018191126669869725)
(906, 0.0018191126669869725)
(907, 0.0018191126669869725)
(908, 0.0018191126669869725)
(909, 0.0018191126669869725)
(910, 0.0018191126669869725)
(911, 0.0018191126669869725)
(912, 0.0018191126669869725)
(913, 0.0018191126669869725)
(914, 0.0018191126669869725)
(915, 0.0018191126669869725)
(916, 0.0018191126669869725)
(917, 0.0018191126669869725)
(918, 0.0018191126669869725)
(919, 0.0018191126669869725)
(920, 0.0018191126669869725)
(921, 0.0018191126669869725)
(922, 0.0018191126669869725)
(923, 0.0018191126669869725)
(924, 0.0018191126669869725)
(925, 0.0018191126669869725)
(926, 0.0018191126669869725)
(927, 0.0018191126669869725)
(928, 0.0018191126669869725)
(929, 0.0018191126669869725)
(930, 0.0018191126669869725)
(931, 0.0018191126669869725)
(932, 0.0018191126669869725)
(933, 0.0018191126669869725)
(934, 0.0018191126669869725)
(935, 0.0018191126669869725)
(936, 0.0018191126669869725)
(937, 0.0018191126669869725)
(938, 0.0018191126669869725)
(939, 0.0018191126669869725)
(940, 0.0018191126669869725)
(941, 0.0018191126669869725)
(942, 0.0018191126669869725)
(943, 0.0018191126669869725)
(944, 0.0018191126669869725)
(945, 0.0018191126669869725)
(946, 0.0018191126669869725)
(947, 0.0018191126669869725)
(948, 0.0018191126669869725)
(949, 0.0018191126669869725)
(950, 0.0018191126669869725)
(951, 0.0018191126669869725)
(952, 0.0018191126669869725)
(953, 0.0018191126669869725)
(954, 0.0018191126669869725)
(955, 0.0018191126669869725)
(956, 0.0018191126669869725)
(957, 0.0018191126669869725)
(958, 0.0018191126669869725)
(959, 0.0018191126669869725)
(960, 0.0018191126669869725)
(961, 0.0018191126669869725)
(962, 0.0018191126669869725)
(963, 0.0018191126669869725)
